generators,capital,SK0 0,residential urban decentral solar thermal,375.1699999364479
generators,capital,SK0 0,ror,361711273.71659666
generators,capital,SK0 0,services rural solar thermal,272.69808340381763
generators,capital,SK0 0,services urban decentral solar thermal,372.1239643360406
generators,capital,SK0 0,solar,720012108.9876735
generators,capital,SK0 0,solar rooftop,156683760.74225414
generators,capital,SK0 0,urban central solar thermal,327.56508562223974
generators,capital,fossil,oil,0.0
generators,marginal,AL0 0,offwind-ac,0.3838035077040005
generators,marginal,AL0 0,onwind,5.411134829021987
generators,marginal,AL0 0,residential rural solar thermal,0.08327979934900834
generators,marginal,AL0 0,residential urban decentral solar thermal,0.10528496971278249
generators,marginal,AL0 0,services rural solar thermal,0.048715408539044
generators,marginal,AL0 0,services urban decentral solar thermal,0.10792595462636455
generators,marginal,AL0 0,solar,178517.22948496763
generators,marginal,AL0 0,solar rooftop,33437.43150415216
generators,marginal,AL0 0,urban central solar thermal,0.13710743208718912
generators,marginal,AT0 0,onwind,46.05777789533391
generators,marginal,AT0 0,residential rural solar thermal,0.04043803656596749
generators,marginal,AT0 0,residential urban decentral solar thermal,0.04360052650240372
generators,marginal,AT0 0,ror,260516.2987499558
generators,marginal,AT0 0,services rural solar thermal,0.02506346037513187
generators,marginal,AT0 0,services urban decentral solar thermal,0.05005817873258702
generators,marginal,AT0 0,solar,451550.5661705995
generators,marginal,AT0 0,solar rooftop,84337.40189289855
generators,marginal,AT0 0,urban central solar thermal,0.07896156883051603
generators,marginal,BA0 0,onwind,3.690985857678445
generators,marginal,BA0 0,residential rural solar thermal,0.05303368264798394
generators,marginal,BA0 0,residential urban decentral solar thermal,0.06429710272679537
generators,marginal,BA0 0,services rural solar thermal,0.031346645100208605
generators,marginal,BA0 0,services urban decentral solar thermal,0.06473584952728863
generators,marginal,BA0 0,solar,235063.21218721507
generators,marginal,BA0 0,solar rooftop,19684.25043319429
generators,marginal,BA0 0,urban central solar thermal,0.07046894400026969
generators,marginal,BE0 0,offwind-ac,744107.5014955105
generators,marginal,BE0 0,onwind,37454492.83100859
generators,marginal,BE0 0,residential rural solar thermal,0.026101837397582654
generators,marginal,BE0 0,residential urban decentral solar thermal,0.02535517052821909
generators,marginal,BE0 0,ror,2158.1101910408834
generators,marginal,BE0 0,services rural solar thermal,0.018766274065554606
generators,marginal,BE0 0,services urban decentral solar thermal,0.025512229464226866
generators,marginal,BE0 0,solar,286833.1923485964
